adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,release_year,content
False,11544,en,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",0.0087102571012133,2002-06-21,Lilo & Stitch,0.826120218579235,"['Animation', 'Family', 'Comedy']",0.6933756736339123,Animation Family Comedy,2002.0,"A animation, family, comedy movie.If you like animation, family, comedy movies watch this. Lilo & Stitch is a animation, family and comedy film. As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family."
False,9982,en,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",0.0068517291965415,2005-11-04,Chicken Little,0.6452459016393443,"['Animation', 'Family', 'Comedy']",0.3370375995506214,Animation Family Comedy,2005.0,"A animation, family, comedy movie.If you like animation, family, comedy movies watch this. Chicken Little is a animation, family and comedy film. When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken."
False,10607,en,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",0.008306714614535,1996-01-12,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0.7675409836065573,"['Comedy', 'Crime']",0.5554614519773584,Comedy Crime,1996.0,"A comedy, crime movie.If you like comedy, crime movies watch this. Don't Be a Menace to South Central While Drinking Your Juice in the Hood is a comedy and crime film. When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?"
False,3686,de,"Forester, a ruthless oil baron, wants to create a war between the native American tribes and the white men. Old Shatterhand, Winnetou and their sidekick Castlepool try to prevent this.",0.0001418343857266,1964-09-17,Last of the Renegades,0.73224043715847,"['Western', 'Adventure']",0.5158880134480737,Western Adventure,1964.0,"A western, adventure movie.If you like western, adventure movies watch this. Last of the Renegades is a western and adventure film. Forester, a ruthless oil baron, wants to create a war between the native American tribes and the white men. Old Shatterhand, Winnetou and their sidekick Castlepool try to prevent this."
False,278927,en,"After a threat from the tiger Shere Khan, Mowgli, a man-cub fostered by wolves, is forced to flee the jungle, and he embarks on a journey of self-discovery with the help of the panther, Bagheera, and the free-spirited bear, Baloo.",0.0079438175677356,2016-04-07,The Jungle Book,0.7509289617486339,"['Family', 'Adventure', 'Fantasy']",0.5390516841141559,Family Adventure Fantasy,2016.0,"A family, adventure, fantasy movie.If you like family, adventure, fantasy movies watch this. The Jungle Book is a family, adventure and fantasy film. After a threat from the tiger Shere Khan, Mowgli, a man-cub fostered by wolves, is forced to flee the jungle, and he embarks on a journey of self-discovery with the help of the panther, Bagheera, and the free-spirited bear, Baloo."
False,9016,en,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",0.0073912822447251,2002-11-26,Treasure Planet,0.8265573770491803,"['Science Fiction', 'Adventure', 'Animation', 'Family', 'Fantasy']",0.6831239339586157,Science Fiction Adventure Animation Family Fantasy,2002.0,"A science fiction, adventure, animation, family, fantasy movie.If you like science fiction, adventure, animation, family, fantasy movies watch this. Treasure Planet is a science fiction, adventure, animation, family and fantasy film. When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure."
False,10483,en,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",0.0066924233381505,2008-08-22,Death Race,0.6879781420765027,"['Action', 'Thriller', 'Science Fiction']",0.4180307912440455,Action Thriller Science Fiction,2008.0,"A action, thriller, science fiction movie.If you like action, thriller, science fiction movies watch this. Death Race is a action, thriller and science fiction film. Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event."
False,666277,en,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.",0.0080385760410055,2023-06-02,Past Lives,0.8415300546448088,"['Drama', 'Romance']",0.6822008098086425,Drama Romance,2023.0,"A drama, romance movie.If you like drama, romance movies watch this. Past Lives is a drama and romance film. After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life."
False,1410082,en,"To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive.",0.0083932226701578,2025-01-21,Sniper: The Last Stand,0.7368306010928961,"['Action', 'Thriller']",0.5167260155390183,Action Thriller,2025.0,"A action, thriller movie.If you like action, thriller movies watch this. Sniper: The Last Stand is a action and thriller film. To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive."
False,1086260,en,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",0.0044896831560565,2025-09-26,The Astronaut,0.6688524590163935,"['Horror', 'Science Fiction', 'Thriller']",0.4789690727733104,Horror Science Fiction Thriller,2025.0,"A horror, science fiction, thriller movie.If you like horror, science fiction, thriller movies watch this. The Astronaut is a horror, science fiction and thriller film. After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth"
